chr2	85097348	85097909	-	TRABD2A	561	1
chr11	118656760	118657227	-	DDX6	467	4
chr9	118969734	118997916	+	PAPPA	28182	13
chr2	70406663	70409129	-	C2orf42	2466	7
chr2	36668400	36691798	+	CRIM1	23398	3
chr8	38677039	38678153	+	TACC1	1114	7
chr1	155874101	155874595	-	RIT1	494	13
chr7	33407378	33427756	+	BBS9	20378	12
chr16	4029116	4033441	-	ADCY9	4325	8
chr9	96233422	96261168	+	FAM120A	27746	11
chr5	73930508	73932187	-	ENC1	1679	2
chr4	78694234	78697546	-	CNOT6L	3312	2
chr1	179100445	179102509	-	ABL2	2064	8
chr2	231624673	231658046	+	CAB39	33373	7
chr8	100286425	100287482	+	VPS13B	1057	12
chr9	34286614	34290387	-	KIF24	3773	2
chr5	145176004	145205763	-	PRELID2	29759	1
chr15	41297790	41319934	-	INO80	22144	9
chr8	141803452	141900868	-	PTK2	97416	5
chr15	50592985	50601995	-	GABPB1	9010	12
chr6	26021906	26022278	+	HIST1H4A	372	14
chr3	195605123	195615477	-	TNK2	10354	2
chr10	27054146	27059274	-	ABI1	5128	9
chr15	75219106	75221573	-	COX5A	2467	3
chr2	240929490	240946787	-	NDUFA10	17297	7
chr10	112356155	112358048	+	SMC3	1893	7
chr12	50385780	50386438	-	RACGAP1	658	6
chr17	25630392	25636298	+	WSB1	5906	10
chrX	107083899	107097934	+	MID2	14035	5
chr12	78334098	78415642	+	NAV3	81544	3
chr8	141840570	141900868	-	PTK2	60298	19
chr3	11399891	11421526	+	ATG7	21635	13
chr2	241492330	241494472	-	ANKMY1	2142	8
chr8	62550505	62566219	-	ASPH	15714	5
chr1	40654726	40668286	+	RLF	13560	12
chr16	68300495	68309152	+	SLC7A6	8657	14
chr11	8772167	8832882	-	ST5	60715	2
chr2	175976295	175986268	-	ATF2	9973	10
chr4	4239553	4248070	-	TMEM128	8517	12
chr14	73614502	73614802	+	PSEN1	300	4
chr8	42183487	42186732	+	IKBKB	3245	1
chr8	141856358	141889736	-	PTK2	33378	1
chr1	59805629	59812070	+	FGGY	6441	9
chr17	74308950	74309972	-	PRPSAP1	1022	10
chr18	9931806	9937063	+	VAPA	5257	1
chr7	155465560	155473602	+	RBM33	8042	7
chr22	46096161	46098727	+	ATXN10	2566	7
chr3	185638891	185639914	-	TRA2B	1023	11
chr19	10602252	10602938	-	KEAP1	686	9
chr5	134076752	134079742	+	CAMLG	2990	10
chr1	213037066	213058738	+	FLVCR1	21672	12
chr6	38545375	38565897	-	BTBD9	20522	1
chr2	170411633	170413807	-	FASTKD1	2174	12
chr6	144808683	144814592	+	UTRN	5909	10
chr19	41736871	41737203	+	AXL	332	10
chr4	1656704	1670632	-	FAM53A	13928	7
chr2	216238044	216256537	-	FN1	18493	20
chr11	61096834	61097546	-	DDB1	712	12
chr17	7402357	7402810	+	POLR2A	453	15
chr7	140285388	140287580	-	DENND2A	2192	7
chr7	142989392	142989791	+	CASP2	399	7
chr5	72195832	72196900	+	TNPO1	1068	4
chr2	32399131	32409407	+	SLC30A6	10276	26
chr19	325634	336173	-	MIER2	10539	14
chr20	48561918	48565892	+	RNF114	3974	10
chr8	25265498	25266456	+	DOCK5	958	7
chr4	95494501	95506888	+	PDLIM5	12387	11
chr12	113705647	113707650	+	TPCN1	2003	9
chr1	172520651	172526934	+	SUCO	6283	6
chr12	102301963	102308010	+	DRAM1	6047	7
chr2	200188525	200193633	-	SATB2	5108	2
chr10	5836847	5842668	-	GDI2	5821	7
chr8	42317413	42330172	-	SLC20A2	12759	14
chr13	42439871	42442613	-	VWA8	2742	5
chr7	66236869	66240380	+	RABGEF1	3511	5
chr19	13051056	13051468	+	CALR	412	8
chr19	34921480	34925873	+	UBA2	4393	12
chr10	32197099	32197854	-	ARHGAP12	755	7
chr11	118422500	118430579	-	IFT46	8079	10
chr3	169854206	169863309	-	PHC3	9103	4
chr2	46228542	46237656	+	PRKCE	9114	3
chr6	36181656	36185787	+	BRPF3	4131	6
chr11	47774467	47776216	-	FNBP4	1749	10
chr1	168073714	168074132	-	GPR161	418	4
chr14	52520296	52527074	-	NID2	6778	8
chr16	89962397	89967202	+	TCF25	4805	15
chr5	95099211	95119667	+	RHOBTB3	20456	14
chr20	23370582	23383709	-	NAPB	13127	6
chr16	74666420	74670475	-	RFWD3	4055	1
chr16	47531309	47644831	+	PHKB	113522	19
chr5	126140467	126147590	+	LMNB1	7123	3
chr3	66286967	66313803	+	SLC25A26	26836	12
chr9	33351557	33352717	+	NFX1	1160	3
chr22	24133942	24135875	+	SMARCB1	1933	10
chr13	50279756	50280508	-	KPNA3	752	4
chr9	125042721	125054119	+	MRRF	11398	1
chr19	50902104	50902741	+	POLD1	637	5
chr12	22643056	22659753	-	C2CD5	16697	1
chr15	55516086	55527154	-	RAB27A	11068	21
chr13	95858785	95863035	-	ABCC4	4250	1
chr11	85707868	85714494	-	PICALM	6626	5
chr6	629834	637861	-	EXOC2	8027	3
chr1	12359258	12368698	+	VPS13D	9440	3
chr3	196831773	196846401	-	DLG1	14628	1
chr15	101775286	101775782	-	CHSY1	496	7
chr16	23113639	23119504	-	USP31	5865	8
chr18	61018120	61030101	-	KDSR	11981	3
chr2	128747137	128754065	-	SAP130	6928	1
chr19	45922355	45924651	-	ERCC1	2296	15
chr2	106761645	106782539	-	UXS1	20894	5
chr15	69733106	69733418	+	KIF23	312	2
chr1	16464347	16464925	-	EPHA2	578	7
chr9	114332370	114348445	-	PTGR1	16075	1
chr22	17525762	17528316	+	CECR7	2554	2
chr11	86778735	86802437	+	TMEM135	23702	1
chr13	76134888	76141448	+	UCHL3	6560	5
chr19	12825634	12826553	-	TNPO2	919	4
chr9	131669435	131671600	+	LRRC8A	2165	1
chr5	134705095	134705832	-	H2AFY	737	10
chr17	44127898	44172067	-	KANSL1	44169	10
chr1	208383624	208391347	-	PLXNA2	7723	15
chr2	36623756	36691798	+	CRIM1	68042	2
chr19	48221765	48229481	+	EHD2	7716	8
chr3	119562101	119624699	-	GSK3B	62598	8
chr17	2297336	2298748	-	MNT	1412	4
chr15	63988322	64008672	-	HERC1	20350	9
chr19	14561129	14562835	+	PKN1	1706	4
chr16	960930	1004666	-	LMF1	43736	10
chr14	21971315	21972024	-	METTL3	709	2
chr3	107429298	107451870	+	BBX	22572	7
chr1	165859440	165865569	+	UCK2	6129	17
chr12	2224389	2229596	+	CACNA1C	5207	11
chr22	41277773	41278181	+	XPNPEP3	408	2
chr10	70411602	70412351	+	TET1	749	2
chr10	86177526	86185649	+	CCSER2	8123	10
chr19	1032390	1032695	+	CNN2	305	5
chr10	75830427	75854219	+	VCL	23792	16
chr5	72157634	72161556	+	TNPO1	3922	3
chr1	236187369	236201553	-	NID1	14184	3
chr19	11623870	11625036	-	ECSIT	1166	2
chr15	28505922	28508315	-	HERC2	2393	7
chr9	137582757	137593179	+	COL5A1	10422	2
chr10	126727565	126799662	-	CTBP2	72097	10
chr16	28499911	28500707	-	CLN3	796	3
chr6	155448623	155451551	+	TIAM2	2928	10
chr8	42317413	42323435	-	SLC20A2	6022	2
chr21	47768925	47769734	+	PCNT	809	5
chr9	6887959	6893232	+	KDM4C	5273	11
chr19	47865732	47865950	+	DHX34	218	2
chr11	102056748	102076805	+	YAP1	20057	3
chr4	1221986	1235307	-	CTBP1	13321	3
chr1	41536266	41541123	-	SCMH1	4857	8
chr1	144994590	145021167	-	PDE4DIP	26577	11
chr4	107114765	107133992	-	TBCK	19227	14
chr1	21295966	21307720	-	EIF4G3	11754	8
chr2	32832521	32836649	+	BIRC6	4128	2
chr3	171944660	171969331	+	FNDC3B	24671	2
chr10	126370175	126395456	-	FAM53B	25281	7
chr1	179100445	179100616	-	ABL2	171	8
chr4	120517677	120528452	-	PDE5A	10775	14
chr6	82933784	82941559	-	IBTK	7775	11
chr15	63824845	63855207	+	USP3	30362	22
chr1	100515464	100535241	+	HIAT1	19777	18
chr7	148529725	148544397	-	EZH2	14672	7
chr9	86292641	86293514	-	UBQLN1	873	7
chr9	4117767	4118881	-	GLIS3	1114	10
chr13	45725821	45781640	+	GTF2F2	55819	3
chr9	20819794	20885229	+	FOCAD	65435	5
chr16	28112778	28113266	-	XPO6	488	3
chr19	6230580	6270770	-	MLLT1	40190	12
chr5	137320945	137323305	-	FAM13B	2360	14
chr10	103344358	103345913	-	POLL	1555	1
chr2	36704031	36706837	+	CRIM1	2806	1
chr15	74963795	74967483	-	EDC3	3688	10
chr16	69317950	69318147	+	SNTB2	197	7
chr1	145594038	145595220	-	POLR3C	1182	8
chr4	186180001	186188309	+	SNX25	8308	6
chr10	17746429	17747740	+	STAM	1311	6
chr22	41734316	41735195	+	ZC3H7B	879	3
chr11	3752620	3774638	-	NUP98	22018	4
chr2	208841374	208842310	-	PLEKHM3	936	5
chr5	14286979	14316852	+	TRIO	29873	15
chr1	8555122	8617582	-	RERE	62460	8
chr5	149921131	149925048	+	NDST1	3917	7
chr4	107092251	107133992	-	TBCK	41741	14
chr20	42679945	42683166	+	TOX2	3221	4
chr7	73770739	73771807	+	CLIP2	1068	9
chr11	62606585	62607131	-	WDR74	546	9
chr11	103173821	103229087	+	DYNC2H1	55266	26
chr4	40892380	40947087	-	APBB2	54707	18
chrX	10031484	10047844	+	WWC3	16360	14
chr2	69565029	69573131	-	GFPT1	8102	32
chr16	89961445	89970613	+	TCF25	9168	1
chr19	45641771	45649738	+	PPP1R37	7967	7
chr9	33953282	33956144	-	UBAP2	2862	2
chr15	48888479	48905289	-	FBN1	16810	11
chr1	193107214	193111196	+	CDC73	3982	8
chr3	149563797	149613347	+	RNF13	49550	12
chr8	1824736	1833873	+	ARHGEF10	9137	2
chr12	120995084	120998689	+	RNF10	3605	13
chr19	5604593	5604947	-	SAFB2	354	8
chr2	190593385	190606177	+	ANKAR	12792	5
chr5	134010304	134011815	+	SEC24A	1511	7
chr14	20811229	20811570	-	RPPH1	341	7
chr14	50616725	50616948	-	SOS2	223	4
chr12	8192414	8192761	+	FOXJ2	347	4
chr3	141231004	141259451	+	RASA2	28447	16
chr2	36706639	36726490	+	CRIM1	19851	13
chr15	42103080	42105299	+	MAPKBP1	2219	14
chr1	9415801	9416644	+	SPSB1	843	2
chr12	111990083	111993723	-	ATXN2	3640	3
chr11	33307958	33309057	+	HIPK3	1099	4
chr15	56125205	56126343	-	NEDD4	1138	7
chr6	30856464	30857207	+	DDR1	743	6
chr19	19675741	19680393	-	PBX4	4652	9
chr17	44248220	44249598	-	KANSL1	1378	5
chr14	21699116	21702388	-	HNRNPC	3272	12
chr2	61749745	61753656	-	XPO1	3911	4
chr1	86048098	86048307	+	CYR61	209	12
chr6	157405795	157454341	+	ARID1B	48546	5
chr2	32602655	32626691	+	BIRC6	24036	5
chr4	39915230	39927553	-	PDS5A	12323	11
chr20	44444028	44444552	+	UBE2C	524	1
chr10	75830427	75834661	+	VCL	4234	5
chrX	69561648	69573657	+	KIF4A	12009	15
chr1	243708811	243736350	-	AKT3	27539	6
chr2	144966169	144969146	-	GTDC1	2977	3
chr19	46020920	46021352	+	VASP	432	5
chr16	58610366	58617086	-	CNOT1	6720	12
chr5	176370335	176385155	-	UIMC1	14820	7
chr10	70227879	70229920	-	DNA2	2041	9
chr1	244715623	244724447	+	C1orf101	8824	1
chr2	169018296	169038600	-	STK39	20304	9
chr5	64520146	64522046	-	ADAMTS6	1900	10
chr3	11372813	11421526	+	ATG7	48713	9
chr9	33948371	33953472	-	UBAP2	5101	16
chr12	22646156	22659753	-	C2CD5	13597	14
chr10	96201652	96234540	+	TBC1D12	32888	8
chr17	78865519	78867665	+	RPTOR	2146	13
chr9	115336336	115337531	+	KIAA1958	1195	8
chr15	83819966	83832827	-	HDGFRP3	12861	5
chr7	43679047	43680248	-	COA1	1201	9
chr10	5827814	5842668	-	GDI2	14854	5
chr6	99860426	99864304	-	PNISR	3878	13
chr9	4117767	4286523	-	GLIS3	168756	13
chr6	16586010	16658132	-	ATXN1	72122	3
chr3	143704384	143711210	+	C3orf58	6826	11
chr3	47466974	47470160	-	SCAP	3186	15
chr12	70671911	70713144	+	CNOT2	41233	2
chr16	47531309	47630442	+	PHKB	99133	6
chr6	26285353	26285727	-	HIST1H4H	374	2
chr3	141272698	141278837	+	RASA2	6139	2
chr18	45391429	45423180	-	SMAD2	31751	12
chr16	11114049	11154879	+	CLEC16A	40830	12
chr6	43523572	43535091	-	XPO5	11519	3
chr16	11096930	11118778	+	CLEC16A	21848	7
chr6	160467529	160469575	+	IGF2R	2046	1
chr10	75156276	75158143	-	ANXA7	1867	1
chr11	117023156	117034590	+	PAFAH1B2	11434	8
chr3	188326948	188327191	+	LPP	243	2
chr1	211526580	211527809	+	TRAF5	1229	7
chr6	158994451	159010814	+	TMEM181	16363	1
chr3	196812450	196846401	-	DLG1	33951	8
chr3	123471177	123512691	-	MYLK	41514	11
chr12	120995084	120995485	+	RNF10	401	3
chr19	18648410	18649246	-	FKBP8	836	6
chr22	42204878	42206295	+	CCDC134	1417	2
chr11	77336007	77336863	-	CLNS1A	856	5
chr4	25334804	25335610	+	ZCCHC4	806	8
chr16	89371613	89383483	-	ANKRD11	11870	3
chr9	88920106	88924932	-	ZCCHC6	4826	4
chr2	10784445	10808849	-	NOL10	24404	7
chr9	131860291	131860929	-	CRAT	638	10
chr10	28872327	28884970	+	WAC	12643	3
chr19	11230767	11231198	+	LDLR	431	11
chr21	47734629	47735461	-	C21orf58	832	2
chr17	66303083	66303852	+	ARSG	769	3
chr8	135521861	135533244	-	ZFAT	11383	10
chr3	194325015	194331749	-	TMEM44	6734	1
chr9	82227570	82267709	+	TLE4	40139	5
chr1	201970503	201972589	+	RNPEP	2086	2
chr18	77208781	77211816	+	NFATC1	3035	10
chr18	9593765	9595100	-	PPP4R1	1335	2
chr9	111812562	111826847	-	TMEM245	14285	8
chr5	132426884	132428481	+	HSPA4	1597	8
chr1	14057494	14068652	+	PRDM2	11158	7
chr5	14293120	14336836	+	TRIO	43716	6
chr1	1192371	1192690	-	UBE2J2	319	2
chr7	99621041	99621930	+	ZKSCAN1	889	10
chr1	116202261	116206889	+	VANGL1	4628	4
chr17	25631805	25636298	+	WSB1	4493	9
chr16	69170598	69177292	+	CIRH1A	6694	7
chr2	200245086	200298237	-	SATB2	53151	12
chr12	78400198	78401225	+	NAV3	1027	1
chr5	5182156	5222997	+	ADAMTS16	40841	2
chr19	41242890	41243674	+	ITPKC	784	1
chr3	41265511	41268843	+	CTNNB1	3332	6
chr11	33307958	33350179	+	HIPK3	42221	12
chr5	5182156	5209359	+	ADAMTS16	27203	7
chr4	16587544	16597498	-	LDB2	9954	11
chr2	61709514	61717911	-	XPO1	8397	8
chr6	100895143	100901720	-	SIM1	6577	8
chr1	202724398	202733273	-	KDM5B	8875	5
chr16	3900297	3901010	-	CREBBP	713	8
chr7	156619298	156629579	-	LMBR1	10281	1
chr4	174169130	174169591	+	GALNT7	461	4
chr11	3712576	3714605	-	NUP98	2029	2
chr2	209209834	209212747	+	PIKFYVE	2913	6
chr10	76910271	76910864	+	SAMD8	593	3
chr12	110426767	110429565	-	GIT2	2798	14
chrX	299338	308428	-	PPP2R3B	9090	1
chr5	72199535	72201272	+	TNPO1	1737	3
chr6	101163337	101173579	-	ASCC3	10242	1
chr1	153784206	153785928	-	GATAD2B	1722	5
chr3	81691931	81699072	-	GBE1	7141	9
chr10	101657842	101659823	-	DNMBP	1981	12
chr9	118969734	119033695	+	PAPPA	63961	5
chr1	22816372	22818026	+	ZBTB40	1654	7
chr12	1480998	1553916	+	ERC1	72918	10
chr16	8952206	8953192	-	CARHSP1	986	6
chr8	28013458	28019595	+	ELP3	6137	13
chr10	69785302	69804320	-	HERC4	19018	4
chr6	74190397	74191967	+	MTO1	1570	2
chr9	33971648	33973235	-	UBAP2	1587	10
chr10	13214375	13214765	+	MCM10	390	4
chr16	14687157	14698083	-	PARN	10926	1
chr8	32453343	32472082	+	NRG1	18739	5
chr22	36712561	36714370	-	MYH9	1809	1
chr2	9419445	9437574	+	ASAP2	18129	5
chr15	85223943	85234875	-	SEC11A	10932	11
chr15	28491026	28493882	-	HERC2	2856	5
chr15	69728476	69729061	+	KIF23	585	1
chr4	129919028	129925031	-	SCLT1	6003	1
chr3	123356917	123359351	-	MYLK	2434	6
chr8	141828375	141889736	-	PTK2	61361	2
chr3	56626997	56628056	+	CCDC66	1059	10
chr3	23929057	23930750	+	UBE2E1	1693	6
chr7	158552176	158557544	-	ESYT2	5368	17
chr11	118451960	118455359	+	ARCN1	3399	9
chr14	69387722	69392389	-	ACTN1	4667	14
chr8	67513932	67514758	-	MYBL1	826	7
chr16	249060	258187	-	LUC7L	9127	7
chr1	44750506	44804994	-	ERI3	54488	6
chr11	108137897	108138069	+	ATM	172	4
chr10	86177526	86198463	+	CCSER2	20937	5
chr5	158621723	158630664	-	RNF145	8941	10
chr3	119582265	119624699	-	GSK3B	42434	6
chr1	203676136	203677232	+	ATP2B4	1096	12
chr1	26772806	26774151	+	DHDDS	1345	8
chr6	26027123	26027480	-	HIST1H4B	357	9
chr10	70218860	70229920	-	DNA2	11060	11
chr1	197611840	197627499	-	DENND1B	15659	12
chr17	1264385	1265302	-	YWHAE	917	12
chr20	35173261	35173471	+	MYL9	210	6
chr15	94841429	94858866	+	MCTP2	17437	10
chr18	9588086	9588851	-	PPP4R1	765	13
chr2	29129325	29137074	+	WDR43	7749	6
chr1	19519926	19523759	-	UBR4	3833	13
chr1	155408117	155408859	-	ASH1L	742	1
chr1	117944807	117963271	+	MAN1A2	18464	2
chr3	171830241	171944737	+	FNDC3B	114496	6
chr3	133894452	133914026	-	RYK	19574	7
chr1	12061457	12062160	+	MFN2	703	5
chr14	81362061	81372425	-	CEP128	10364	5
chr15	36983885	37002162	+	C15orf41	18277	9
chr1	6021853	6029319	-	NPHP4	7466	8
chr3	155611306	155624052	+	GMPS	12746	4
chr15	66727364	66729230	+	MAP2K1	1866	4
chr6	90461149	90463341	-	MDN1	2192	6
chr2	86968049	86980681	+	RMND5A	12632	7
chr3	11399891	11468400	+	ATG7	68509	1
chr16	89611055	89617017	+	SPG7	5962	8
chr22	22160138	22162135	-	MAPK1	1997	3
chr20	35457456	35467844	-	SOGA1	10388	1
chr19	49416267	49416821	+	NUCB1	554	3
chr1	44804716	44804994	-	ERI3	278	3
chr1	52293467	52299842	-	NRD1	6375	3
chr5	139819703	139825560	+	ANKHD1	5857	10
chr17	40650941	40653322	+	ATP6V0A1	2381	6
chr15	94841429	94841959	+	MCTP2	530	8
chr4	95561426	95578698	+	PDLIM5	17272	8
chr1	94032835	94033408	-	BCAR3	573	3
chr18	39607406	39629569	+	PIK3C3	22163	17
chr13	21305979	21306260	-	N6AMT2	281	7
chr6	159001971	159010814	+	TMEM181	8843	20
chr1	14057494	14075982	+	PRDM2	18488	8
chr12	78400198	78415642	+	NAV3	15444	5
chr9	6880011	6893232	+	KDM4C	13221	6
chr2	69297778	69304620	+	ANTXR1	6842	8
chr4	77976302	77987558	-	CCNI	11256	3
chr12	129299319	129299615	-	SLC15A4	296	5
chr18	76856475	76886375	+	ATP9B	29900	7
chr2	242343242	242352836	+	FARP2	9594	2
chr16	87782278	87795646	-	KLHDC4	13368	4
chr6	16586010	16753578	-	ATXN1	167568	5
chr15	25650607	25657118	-	UBE3A	6511	9
chr9	4823547	4827033	+	RCL1	3486	2
chr17	62130139	62130731	-	ERN1	592	8
chr11	118940943	118944661	+	VPS11	3718	6
chr20	39721111	39729993	+	TOP1	8882	2
chr22	38641940	38644025	-	TMEM184B	2085	3
chr14	69853679	69861629	-	ERH	7950	3
chrY	21749095	21749393	+	TXLNG2P	298	1
chr7	140476711	140508795	-	BRAF	32084	4
chr15	25650607	25654354	-	UBE3A	3747	3
chr16	72845475	72845937	-	ZFHX3	462	6
chr9	109734285	109746690	+	ZNF462	12405	9
chr16	23424768	23428442	-	COG7	3674	3
chr5	145634505	145638156	+	RBM27	3651	4
chr20	34430494	34446303	+	PHF20	15809	10
chr19	11168930	11170863	+	SMARCA4	1933	4
chr7	77210743	77212967	+	PTPN12	2224	6
chr2	101874252	101879153	+	CNOT11	4901	7
chr11	124517260	124518071	-	SIAE	811	10
chr16	8729024	8738582	+	METTL22	9558	13
chr1	160293220	160302347	-	COPA	9127	2
chr2	75745181	75749613	-	EVA1A	4432	9
chr1	52943379	52954707	-	ZCCHC11	11328	16
chr17	78237372	78247203	+	RNF213	9831	5
chr12	114823280	114841741	-	TBX5	18461	9
chr1	1735857	1747301	-	GNB1	11444	12
chr6	42235891	42237586	-	TRERF1	1695	3
chr9	111849452	111870850	-	TMEM245	21398	3
chr2	239090705	239093928	-	ILKAP	3223	16
chr19	4405908	4409756	+	CHAF1A	3848	12
chr22	38894089	38897285	-	DDX17	3196	20
chr7	716865	751164	-	PRKAR1B	34299	12
chr17	7849045	7849304	+	CNTROB	259	1
chr13	114806475	114839312	-	RASA3	32837	1
chr10	15875628	15889942	-	FAM188A	14314	1
chr15	72810407	72848248	+	ARIH1	37841	2
chr3	156411808	156413814	+	TIPARP	2006	8
chr6	17772138	17779330	-	KIF13A	7192	2
chr20	42602006	42635432	+	TOX2	33426	3
chr5	78734832	78752841	-	HOMER1	18009	10
chr11	46515157	46529920	-	AMBRA1	14763	10
chr1	224868659	224922408	+	CNIH3	53749	5
chr6	136468488	136476896	+	PDE7B	8408	4
chr2	101554214	101582228	+	NPAS2	28014	1
chr17	62567915	62587267	-	SMURF2	19352	10
chr12	96076482	96077487	-	NTN4	1005	4
chr18	56601664	56621031	+	ZNF532	19367	2
chr3	87017739	87018273	-	VGLL3	534	11
chr15	38591573	38632096	+	SPRED1	40523	7
chr20	35668555	35675593	-	RBL1	7038	8
chr19	5653125	5654467	+	SAFB	1342	7
chr14	103470264	103478525	-	CDC42BPB	8261	6
chr18	74153200	74155167	-	ZNF516	1967	3
chr5	174919097	174919270	+	SFXN1	173	1
chr1	21083658	21100103	-	HP1BP3	16445	1
chr19	1147307	1154401	-	SBNO2	7094	12
chr12	2614007	2622150	+	CACNA1C	8143	6
chr19	2137725	2138713	-	AP3D1	988	4
chr18	8718421	8720494	+	SOGA2	2073	5
chr4	83799882	83803090	-	SEC31A	3208	3
chr3	171830241	171851336	+	FNDC3B	21095	9
chr19	3977816	3978170	-	EEF2	354	3
chr10	1170157	1170964	+	WDR37	807	5
chr9	118949432	118950495	+	PAPPA	1063	13
chr6	144808683	144832259	+	UTRN	23576	18
chr2	62227835	62228117	+	COMMD1	282	1
chr11	65661484	65664477	-	FOSL1	2993	9
chr3	47466974	47476627	-	SCAP	9653	5
chr9	33960823	33973235	-	UBAP2	12412	9
chr1	230798886	230810870	+	COG2	11984	20
chr6	105280916	105300246	-	HACE1	19330	20
chr4	88104354	88116842	-	KLHL8	12488	12
chr12	117423010	117426674	+	FBXW8	3664	10
chr10	98703869	98711953	+	LCOR	8084	9
chr19	14066723	14067334	+	DCAF15	611	8
chr16	1675973	1691188	+	CRAMP1L	15215	7
chr12	96717725	96728643	-	CDK17	10918	13
chr19	41211000	41211352	-	ADCK4	352	2
chr1	54059780	54060663	-	GLIS1	883	16
chr2	190656515	190682906	+	PMS1	26391	11
chr9	115013208	115015068	-	PTBP3	1860	1
chr10	1130342	1142186	+	WDR37	11844	8
chr4	85818063	85853516	-	WDFY3	35453	1
chr20	30954186	30956926	+	ASXL1	2740	11
chr22	46085591	46098727	+	ATXN10	13136	9
chr5	138699447	138700432	+	PAIP2	985	8
chr15	81199003	81201647	+	KIAA1199	2644	11
chr1	146724277	146731572	+	CHD1L	7295	22
chr11	12785725	12785981	+	TEAD1	256	13
chr1	44474024	44474295	-	SLC6A9	271	12
chr19	41758255	41762516	+	AXL	4261	13
chr3	66455621	66467690	-	LRIG1	12069	3
chrY	249338	258428	-	PPP2R3B	9090	6
chr17	57430575	57430887	+	YPEL2	312	7
chr22	28290542	28307097	-	PITPNB	16555	3
chr5	31448653	31451747	-	DROSHA	3094	1
chr8	141582910	141595410	-	AGO2	12500	10
chr14	102661274	102664184	+	WDR20	2910	15
chr1	70766446	70781249	-	ANKRD13C	14803	1
chr6	105280916	105297121	-	HACE1	16205	7
chr9	136671202	136677338	-	VAV2	6136	4
chr20	48466115	48472118	+	SLC9A8	6003	9
chr6	170033042	170052104	-	WDR27	19062	12
chr22	20800729	20825802	-	KLHL22	25073	3
chr8	61484604	61504528	+	RAB2A	19924	5
chr16	56419830	56423287	-	AMFR	3457	4
chr10	78704530	78729825	-	KCNMA1	25295	18
chr14	71455283	71462642	+	PCNX	7359	5
chr14	77762506	77771143	-	POMT2	8637	11
chr2	32602655	32631625	+	BIRC6	28970	22
chr22	42204878	42209826	+	CCDC134	4948	5
chr11	108098321	108106561	+	ATM	8240	6
chr5	54562965	54568003	-	DHX29	5038	12
chr22	38890634	38897285	-	DDX17	6651	7
chr1	1747194	1756938	-	GNB1	9744	7
chr9	35295692	35313986	+	UNC13B	18294	4
chr5	137904613	137906830	-	HSPA9	2217	4
chr1	1735857	1749314	-	GNB1	13457	11
chr15	74948073	74948409	-	EDC3	336	9
chr3	119222378	119236162	+	TIMMDC1	13784	1
chr9	97535283	97563284	+	C9orf3	28001	13
chr7	103828698	103844682	-	ORC5	15984	14
chr15	92459222	92459688	+	SLCO3A1	466	15
chr2	9083315	9098771	-	MBOAT2	15456	10
chrX	24190831	24197887	+	ZFX	7056	12
chr6	135360710	135363264	-	HBS1L	2554	1
chr22	50187681	50198008	-	BRD1	10327	3
chr14	35055435	35078948	-	SNX6	23513	7
chr14	73181130	73198642	-	DPF3	17512	2
chr8	132952745	132958880	+	EFR3A	6135	2
chr3	11372813	11389509	+	ATG7	16696	4
chr7	157174939	157178305	+	DNAJB6	3366	4
chr17	3955264	3968123	-	ZZEF1	12859	2
chr1	53732144	53737018	-	LRP8	4874	9
chr2	242346951	242352836	+	FARP2	5885	3
chr1	29481207	29481422	-	SRSF4	215	8
chr11	8832793	8860897	-	ST5	28104	8
chr9	72130926	72132195	-	APBA1	1269	2
chr19	52579296	52592255	-	ZNF841	12959	11
chr20	50273476	50307358	-	ATP9A	33882	3
chr1	10032075	10041228	+	NMNAT1	9153	2
chr9	74309424	74313120	-	TMEM2	3696	12
chr13	114164552	114193822	+	TMCO3	29270	1
chr2	159992704	160007067	+	TANC1	14363	2
chr3	9792628	9793633	+	OGG1	1005	7
chr4	5566984	5586577	-	EVC2	19593	8
chr16	67644726	67646024	+	CTCF	1298	9
chr9	82319697	82324614	+	TLE4	4917	10
chr1	235643369	235658138	-	B3GALNT2	14769	11
chr1	94140169	94140497	-	BCAR3	328	9
chr8	131226801	131414216	-	ASAP1	187415	3
chr10	70246900	70253327	-	SLC25A16	6427	19
chr9	130285957	130294057	-	FAM129B	8100	5
chr17	75398140	75398785	+	SEPT9	645	3
chr4	154191486	154217188	+	TRIM2	25702	7
chr1	230798886	230807386	+	COG2	8500	2
chr17	43197691	43198739	-	PLCD3	1048	3
chr5	141004774	141009692	-	HDAC3	4918	16
chr18	9583114	9595100	-	PPP4R1	11986	21
chr15	49528047	49584734	+	GALK2	56687	12
chr10	126370175	126384781	-	FAM53B	14606	7
chr2	148730307	148733544	-	ORC4	3237	10
chr5	14316621	14336836	+	TRIO	20215	10
chr9	134518625	134526336	-	RAPGEF1	7711	10
chr4	73985878	73991029	-	ANKRD17	5151	3
chr2	101541607	101554304	+	NPAS2	12697	8
chr1	32557275	32566163	+	TMEM39B	8888	6
chr11	47444124	47444524	-	PSMC3	400	3
chr2	32142994	32157204	-	MEMO1	14210	8
chr6	7176887	7189555	+	RREB1	12668	19
chr17	58711213	58725443	+	PPM1D	14230	3
chr3	14485131	14489324	+	SLC6A6	4193	2
chr22	41664100	41677086	-	RANGAP1	12986	12
chr6	158870027	158882761	+	TULP4	12734	2
